Epoch,Loss,Accuracy
1,2.669647216796875,0.2841796875
2,1.8466429710388184,0.505859375
3,1.5503647327423096,0.552734375
4,1.4237339496612549,0.578125
5,1.3167619705200195,0.6015625
6,1.2834467887878418,0.6103515625
7,1.1966021060943604,0.6279296875
8,1.1478931903839111,0.6455078125
9,1.0834598541259766,0.65234375
10,1.0701717138290405,0.669921875
11,1.0641652345657349,0.662109375
12,1.0300419330596924,0.6728515625
13,0.9969099760055542,0.6875
14,0.9787909388542175,0.6923828125
15,0.9432260394096375,0.701171875
16,0.9573043584823608,0.689453125
17,0.9278836846351624,0.703125
18,0.9175868034362793,0.708984375
19,0.8883472681045532,0.716796875
20,0.8996988534927368,0.7177734375
21,0.875613808631897,0.7275390625
22,0.8647469282150269,0.7255859375
23,0.8399092555046082,0.736328125
24,0.8481496572494507,0.732421875
25,0.8286479711532593,0.73828125
26,0.8311187624931335,0.7255859375
27,0.817901074886322,0.73828125
28,0.8201733231544495,0.7392578125
29,0.8100070953369141,0.734375
30,0.7919739484786987,0.74609375
31,0.7791317105293274,0.7490234375
32,0.7759369611740112,0.7451171875
33,0.7643628716468811,0.7578125
34,0.7525800466537476,0.75390625
35,0.7594407796859741,0.74609375
36,0.7251655459403992,0.76953125
37,0.733108401298523,0.7587890625
38,0.7602378129959106,0.7529296875
39,0.7335501313209534,0.7568359375
40,0.7068328261375427,0.767578125
41,0.743600606918335,0.755859375
42,0.7172436714172363,0.7724609375
43,0.7080683708190918,0.76953125
44,0.6934343576431274,0.7734375
45,0.7155449986457825,0.7568359375
46,0.693348228931427,0.7802734375
47,0.6667872667312622,0.783203125
48,0.6829760074615479,0.7734375
49,0.6872113943099976,0.767578125
50,0.6497578620910645,0.7919921875
51,0.6606154441833496,0.794921875
52,0.6795641779899597,0.7841796875
53,0.6523417830467224,0.7861328125
54,0.6428694725036621,0.7783203125
55,0.6383515000343323,0.78515625
56,0.6457515954971313,0.7939453125
57,0.648446261882782,0.7890625
58,0.6272213459014893,0.7900390625
59,0.6472295522689819,0.796875
60,0.6354073882102966,0.8037109375
61,0.6330437064170837,0.7919921875
62,0.623322606086731,0.798828125
63,0.6030536890029907,0.7958984375
64,0.6155914068222046,0.79296875
65,0.5913197994232178,0.8037109375
66,0.616143524646759,0.7978515625
67,0.607797384262085,0.8095703125
68,0.6247622966766357,0.796875
69,0.6138936877250671,0.8095703125
70,0.5960602760314941,0.8046875
71,0.6101604104042053,0.8017578125
72,0.5832843780517578,0.8134765625
73,0.5828341841697693,0.8046875
74,0.6006816625595093,0.82421875
75,0.5796129703521729,0.8115234375
76,0.5993927717208862,0.80859375
77,0.5781747102737427,0.81640625
78,0.5641891360282898,0.826171875
79,0.5533270239830017,0.822265625
80,0.5850434899330139,0.818359375
