Epoch,Loss,Accuracy
1,3.6713523864746094,0.1611328125
2,3.408862352371216,0.158203125
3,2.9646503925323486,0.232666015625
4,2.5057451725006104,0.3507080078125
5,2.146322727203369,0.4351806640625
6,1.894939661026001,0.4940185546875
7,1.7360715866088867,0.5333251953125
8,1.6087309122085571,0.5582275390625
9,1.5020520687103271,0.583984375
10,1.421676754951477,0.606689453125
11,1.3652747869491577,0.6143798828125
12,1.3062546253204346,0.6285400390625
13,1.2792115211486816,0.635009765625
14,1.2406768798828125,0.64453125
15,1.2073767185211182,0.650390625
16,1.1797252893447876,0.651611328125
17,1.1594996452331543,0.6566162109375
18,1.1340229511260986,0.6646728515625
19,1.1067287921905518,0.6697998046875
20,1.082521677017212,0.6759033203125
21,1.0706417560577393,0.6793212890625
22,1.0495195388793945,0.68310546875
23,1.0349551439285278,0.6871337890625
24,1.0347132682800293,0.6881103515625
25,1.000686526298523,0.6973876953125
26,0.9878891706466675,0.7012939453125
27,0.9706263542175293,0.704345703125
28,0.9732562899589539,0.7056884765625
29,0.9481059312820435,0.7122802734375
30,0.9412318468093872,0.7130126953125
31,0.9279336333274841,0.7156982421875
32,0.9118337631225586,0.716796875
33,0.8956997394561768,0.7265625
34,0.8994274139404297,0.7218017578125
35,0.8899449706077576,0.7222900390625
36,0.8703425526618958,0.7298583984375
37,0.8691182136535645,0.7333984375
38,0.8514956831932068,0.735107421875
39,0.8437820076942444,0.7396240234375
40,0.8317416906356812,0.737548828125
41,0.8106666803359985,0.746337890625
42,0.8117144703865051,0.74462890625
43,0.8167199492454529,0.744140625
44,0.8033279776573181,0.75048828125
45,0.8056603670120239,0.74609375
46,0.7958688735961914,0.7528076171875
47,0.7952190041542053,0.7537841796875
48,0.7738627195358276,0.7576904296875
49,0.774786651134491,0.754150390625
50,0.7659513354301453,0.75439453125
51,0.7658001184463501,0.7606201171875
52,0.7549819946289062,0.7593994140625
53,0.7482486963272095,0.762939453125
54,0.7419299483299255,0.765380859375
55,0.7413355112075806,0.7615966796875
56,0.73112553358078,0.7713623046875
57,0.7338124513626099,0.767822265625
58,0.7327454686164856,0.7684326171875
59,0.7225300073623657,0.773681640625
60,0.7190902829170227,0.7740478515625
61,0.7083768248558044,0.775634765625
62,0.7012221813201904,0.778564453125
63,0.7020497918128967,0.7760009765625
64,0.7043017148971558,0.7705078125
65,0.6859873533248901,0.7799072265625
66,0.680192232131958,0.7852783203125
67,0.6731735467910767,0.79052734375
68,0.6833593845367432,0.78466796875
69,0.6695346236228943,0.78515625
70,0.6653487682342529,0.78857421875
71,0.670745849609375,0.786376953125
72,0.66287761926651,0.7864990234375
73,0.6554622650146484,0.794189453125
74,0.6547238230705261,0.79443359375
75,0.6421273350715637,0.7950439453125
76,0.6394892334938049,0.7913818359375
77,0.6514222621917725,0.795654296875
78,0.6414932012557983,0.7958984375
79,0.6329920291900635,0.7991943359375
80,0.6312549114227295,0.7989501953125
