Epoch,Loss,Accuracy
1,3.358944892883301,0.1571044921875
2,3.1314315795898438,0.164794921875
3,2.792935371398926,0.2437744140625
4,2.4437255859375,0.345947265625
5,2.115164279937744,0.4471435546875
6,1.8911418914794922,0.5067138671875
7,1.8017995357513428,0.5308837890625
8,1.6537762880325317,0.5565185546875
9,1.5488708019256592,0.57275390625
10,1.4802000522613525,0.5875244140625
11,1.4149750471115112,0.6004638671875
12,1.3521515130996704,0.6163330078125
13,1.3056719303131104,0.62353515625
14,1.267200231552124,0.6319580078125
15,1.2319358587265015,0.6416015625
16,1.2025196552276611,0.6441650390625
17,1.1599189043045044,0.6539306640625
18,1.1375013589859009,0.66015625
19,1.1066911220550537,0.6693115234375
20,1.0798900127410889,0.674560546875
21,1.0655800104141235,0.67724609375
22,1.0297025442123413,0.6884765625
23,1.0300357341766357,0.6864013671875
24,0.9952242374420166,0.6959228515625
25,0.9830228686332703,0.693115234375
26,0.9572634696960449,0.70068359375
27,0.9413160085678101,0.705078125
28,0.9282913208007812,0.7108154296875
29,0.9003012180328369,0.722900390625
30,0.8910492062568665,0.72216796875
31,0.8855608701705933,0.7216796875
32,0.8636990785598755,0.729736328125
33,0.8481996655464172,0.728271484375
34,0.8354123830795288,0.7340087890625
35,0.8178725242614746,0.7430419921875
36,0.8063416481018066,0.7427978515625
37,0.810455322265625,0.7425537109375
38,0.7943484783172607,0.7471923828125
39,0.7810887694358826,0.74853515625
40,0.7785718441009521,0.7496337890625
41,0.7645463943481445,0.7557373046875
42,0.7492290735244751,0.75830078125
43,0.7591444849967957,0.7530517578125
44,0.7382107377052307,0.7642822265625
45,0.720493495464325,0.764404296875
46,0.7245140671730042,0.762939453125
47,0.7063336968421936,0.7711181640625
48,0.6973039507865906,0.7684326171875
49,0.7069658041000366,0.7744140625
50,0.7016939520835876,0.7703857421875
51,0.6714659929275513,0.774658203125
52,0.6756845116615295,0.7706298828125
53,0.6864132881164551,0.77197265625
54,0.6678446531295776,0.787353515625
55,0.64394211769104,0.792236328125
56,0.6415148377418518,0.7906494140625
57,0.6320964097976685,0.7935791015625
58,0.6291277408599854,0.791748046875
59,0.6174794435501099,0.79345703125
60,0.6146866679191589,0.795654296875
61,0.6232588887214661,0.7940673828125
62,0.6050664782524109,0.8031005859375
63,0.6062400937080383,0.8021240234375
64,0.5872005224227905,0.810791015625
65,0.5843204259872437,0.8055419921875
66,0.5891268849372864,0.804443359375
67,0.5835780501365662,0.806640625
68,0.5946305990219116,0.8018798828125
69,0.5791292190551758,0.8114013671875
70,0.5604321360588074,0.81689453125
71,0.5666586756706238,0.8115234375
72,0.554628849029541,0.818359375
73,0.5511338710784912,0.8182373046875
74,0.5654439926147461,0.8111572265625
75,0.5758335590362549,0.8131103515625
76,0.559111475944519,0.820068359375
77,0.5514407157897949,0.8154296875
78,0.5432577133178711,0.82373046875
79,0.5596272945404053,0.814208984375
80,0.5350459814071655,0.82275390625
